timestamp_ms,moduleID,motorID,currentSpeed,targetSpeed,PIDOutput,POutput,IOutput,DOutput
timestamp_ms,moduleID,motorID,currentSpeed,targetSpeed,PIDOutput,POutput,IOutput,DOutput
1748616059214,MOD1,170859,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059224,MOD1,170869,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059225,MOD1,170870,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059235,MOD1,170880,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059236,MOD1,170881,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059246,MOD1,170891,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059247,MOD1,170892,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059257,MOD1,170902,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059258,MOD1,170903,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059268,MOD1,170913,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059268,MOD1,170914,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059278,MOD1,170924,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059279,MOD1,170925,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059290,MOD1,170935,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059291,MOD1,170936,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059301,MOD1,170946,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059302,MOD1,170947,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059312,MOD1,170957,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059313,MOD1,170958,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059323,MOD1,170968,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059323,MOD1,170969,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059334,MOD1,170979,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059335,MOD1,170980,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059345,MOD1,170990,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059346,MOD1,170991,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059356,MOD1,171001,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059357,MOD1,171002,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059367,MOD1,171012,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059367,MOD1,171013,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059378,MOD1,171023,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059379,MOD1,171024,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059389,MOD1,171034,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059389,MOD1,171035,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059400,MOD1,171045,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059401,MOD1,171046,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059411,MOD1,171056,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059414,MOD1,171057,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059423,MOD1,171067,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059423,MOD1,171068,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059436,MOD1,171078,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059437,MOD1,171079,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059444,MOD1,171089,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059445,MOD1,171090,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059455,MOD1,171100,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059456,MOD1,171101,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059466,MOD1,171111,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059467,MOD1,171112,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059477,MOD1,171122,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059478,MOD1,171123,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059488,MOD1,171133,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059489,MOD1,171134,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059499,MOD1,171144,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059500,MOD1,171145,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059510,MOD1,171155,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059511,MOD1,171156,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059521,MOD1,171166,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059522,MOD1,171167,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059532,MOD1,171177,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059533,MOD1,171178,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059544,MOD1,171188,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059545,MOD1,171189,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059554,MOD1,171199,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059555,MOD1,171200,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059565,MOD1,171210,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059565,MOD1,171211,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059576,MOD1,171221,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059577,MOD1,171222,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059587,MOD1,171232,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059588,MOD1,171233,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059606,MOD1,171243,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059606,MOD1,171244,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059609,MOD1,171254,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059610,MOD1,171255,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059621,MOD1,171265,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059621,MOD1,171266,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059631,MOD1,171276,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059632,MOD1,171277,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059642,MOD1,171287,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059643,MOD1,171288,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059653,MOD1,171298,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059653,MOD1,171299,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059664,MOD1,171309,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059665,MOD1,171310,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059675,MOD1,171320,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059676,MOD1,171321,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059686,MOD1,171331,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059687,MOD1,171332,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059697,MOD1,171342,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059697,MOD1,171343,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059708,MOD1,171353,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059709,MOD1,171354,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059719,MOD1,171364,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059720,MOD1,171365,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059730,MOD1,171375,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059730,MOD1,171376,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059743,MOD1,171386,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059744,MOD1,171387,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059752,MOD1,171397,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059753,MOD1,171398,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059763,MOD1,171408,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059763,MOD1,171409,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059774,MOD1,171419,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059775,MOD1,171420,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059785,MOD1,171430,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059785,MOD1,171431,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059797,MOD1,171441,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059797,MOD1,171442,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059807,MOD1,171452,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059808,MOD1,171453,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059818,MOD1,171463,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059819,MOD1,171464,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059830,MOD1,171474,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059830,MOD1,171475,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059840,MOD1,171485,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059841,MOD1,171486,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059851,MOD1,171496,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059853,MOD1,171497,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059862,MOD1,171507,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059863,MOD1,171508,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059874,MOD1,171518,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059874,MOD1,171519,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059884,MOD1,171529,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059886,MOD1,171530,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059896,MOD1,171540,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059897,MOD1,171541,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059906,MOD1,171551,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059913,MOD1,171552,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059917,MOD1,171562,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059918,MOD1,171563,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059929,MOD1,171573,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059929,MOD1,171574,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059940,MOD1,171584,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059940,MOD1,171585,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059950,MOD1,171595,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059952,MOD1,171596,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059961,MOD1,171606,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059965,MOD1,171607,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059973,MOD1,171617,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059977,MOD1,171618,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059983,MOD1,171628,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059985,MOD1,171629,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616059995,MOD1,171639,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616059995,MOD1,171640,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060006,MOD1,171650,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060008,MOD1,171651,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060016,MOD1,171661,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060017,MOD1,171662,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060027,MOD1,171672,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060028,MOD1,171673,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060038,MOD1,171683,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060039,MOD1,171684,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060050,MOD1,171694,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060050,MOD1,171695,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060061,MOD1,171705,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060061,MOD1,171706,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060072,MOD1,171716,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060072,MOD1,171717,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060083,MOD1,171727,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060084,MOD1,171728,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060094,MOD1,171738,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060094,MOD1,171739,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060104,MOD1,171749,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060105,MOD1,171750,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060117,MOD1,171760,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060117,MOD1,171761,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060126,MOD1,171771,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060127,MOD1,171772,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060137,MOD1,171782,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060138,MOD1,171783,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060148,MOD1,171793,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060151,MOD1,171794,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060159,MOD1,171804,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060160,MOD1,171805,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060170,MOD1,171815,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060172,MOD1,171816,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060181,MOD1,171826,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060183,MOD1,171827,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060193,MOD1,171837,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060194,MOD1,171838,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060203,MOD1,171848,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060205,MOD1,171849,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060217,MOD1,171859,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060217,MOD1,171860,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060225,MOD1,171870,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060226,MOD1,171871,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060236,MOD1,171881,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060237,MOD1,171882,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060247,MOD1,171892,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060248,MOD1,171893,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060258,MOD1,171903,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060259,MOD1,171904,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060269,MOD1,171914,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060270,MOD1,171915,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060280,MOD1,171925,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060281,MOD1,171926,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060291,MOD1,171936,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060292,MOD1,171937,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060303,MOD1,171947,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060303,MOD1,171948,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060314,MOD1,171958,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060314,MOD1,171959,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060324,MOD1,171969,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060325,MOD1,171970,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060335,MOD1,171980,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060336,MOD1,171981,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060346,MOD1,171991,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060347,MOD1,171992,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060357,MOD1,172002,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060358,MOD1,172003,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060368,MOD1,172013,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060373,MOD1,172014,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060379,MOD1,172024,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060380,MOD1,172025,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060390,MOD1,172035,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060391,MOD1,172036,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060401,MOD1,172046,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060402,MOD1,172047,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060412,MOD1,172057,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060413,MOD1,172058,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060423,MOD1,172068,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060424,MOD1,172069,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060440,MOD1,172079,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060442,MOD1,172080,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060445,MOD1,172090,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060445,MOD1,172091,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060456,MOD1,172101,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060457,MOD1,172102,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060467,MOD1,172112,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060468,MOD1,172113,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060482,MOD1,172123,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060482,MOD1,172124,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060489,MOD1,172134,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060490,MOD1,172135,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060500,MOD1,172145,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060501,MOD1,172146,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060511,MOD1,172156,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060512,MOD1,172157,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060525,MOD1,172167,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060525,MOD1,172168,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060534,MOD1,172178,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060535,MOD1,172179,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060544,MOD1,172189,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060545,MOD1,172190,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060555,MOD1,172200,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060556,MOD1,172201,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060566,MOD1,172211,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060567,MOD1,172212,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060578,MOD1,172222,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060579,MOD1,172223,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060588,MOD1,172233,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060589,MOD1,172234,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060599,MOD1,172244,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060600,MOD1,172245,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060609,MOD1,172255,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060610,MOD1,172256,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060621,MOD1,172266,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060621,MOD1,172267,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060631,MOD1,172277,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060636,MOD1,172278,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060643,MOD1,172288,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060644,MOD1,172289,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060654,MOD1,172299,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060655,MOD1,172300,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060665,MOD1,172310,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060666,MOD1,172311,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060676,MOD1,172321,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060676,MOD1,172322,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060686,MOD1,172332,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060687,MOD1,172333,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060698,MOD1,172343,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060699,MOD1,172344,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060709,MOD1,172354,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060710,MOD1,172355,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060720,MOD1,172365,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060720,MOD1,172366,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060731,MOD1,172376,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060731,MOD1,172377,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060742,MOD1,172387,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060743,MOD1,172388,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060753,MOD1,172398,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060753,MOD1,172399,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060766,MOD1,172409,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060766,MOD1,172410,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060775,MOD1,172420,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060776,MOD1,172421,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060786,MOD1,172431,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060787,MOD1,172432,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060797,MOD1,172442,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060797,MOD1,172443,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060808,MOD1,172453,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060808,MOD1,172454,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060819,MOD1,172464,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060820,MOD1,172465,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060830,MOD1,172475,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060831,MOD1,172476,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060841,MOD1,172486,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060844,MOD1,172487,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060852,MOD1,172497,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060853,MOD1,172498,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060863,MOD1,172508,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060864,MOD1,172509,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060874,MOD1,172519,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060876,MOD1,172520,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060885,MOD1,172530,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060886,MOD1,172531,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060896,MOD1,172541,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060897,MOD1,172542,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060910,MOD1,172552,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060910,MOD1,172553,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060918,MOD1,172563,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060919,MOD1,172564,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060934,MOD1,172574,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060934,MOD1,172575,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060940,MOD1,172585,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060942,MOD1,172586,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060952,MOD1,172596,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060953,MOD1,172597,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060963,MOD1,172607,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060963,MOD1,172608,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060973,MOD1,172618,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060974,MOD1,172619,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060984,MOD1,172629,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060985,MOD1,172630,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616060995,MOD1,172640,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616060996,MOD1,172641,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616061006,MOD1,172651,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616061007,MOD1,172652,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616061016,MOD1,172662,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616061018,MOD1,172663,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616061028,MOD1,172673,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616061029,MOD1,172674,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616061039,MOD1,172684,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616061040,MOD1,172685,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616061050,MOD1,172695,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616061051,MOD1,172696,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616061062,MOD1,172706,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616061062,MOD1,172707,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616061072,MOD1,172717,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616061072,MOD1,172718,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616061083,MOD1,172728,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616061084,MOD1,172729,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616061094,MOD1,172739,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616061094,MOD1,172740,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616061105,MOD1,172750,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616061108,MOD1,172751,12,0.00,0.00,0.00,0.00,0.00,0.00
1748616061117,MOD1,172761,10,0.00,0.00,0.00,0.00,0.00,0.00
1748616061118,MOD1,172762,12,0.00,0.00,0.00,0.00,0.00,0.00
